time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	TrajectoryX(mm)	TrajectoryY(mm)	TrajectoryZ(mm)	SpeedX(mm/s)	SpeedY(mm/s)	SpeedY(mm/s)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)
2025-8-11 23:38:59.743	WTSIZIF1(76C8B99AE989)	-0.283	-0.455	0.073	7.996	14.587	33.569	3.77	-6.39	-167.19	-6.700	-61.933	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.773	WTSIZIF1(76C8B99AE989)	-0.392	-0.504	0.081	2.563	16.724	30.518	3.78	-6.32	-167.03	3.600	-64.700	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.774	WTSIZIF1(76C8B99AE989)	-0.461	-0.517	0.069	-3.906	19.226	21.240	3.76	-6.23	-166.84	3.600	-64.700	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.774	WTSIZIF1(76C8B99AE989)	-0.496	-0.502	0.038	-10.193	22.461	8.911	3.71	-6.14	-166.76	3.600	-64.700	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.774	WTSIZIF1(76C8B99AE989)	-0.509	-0.468	-0.006	-15.137	26.672	-4.517	3.65	-6.02	-166.75	3.600	-64.700	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.774	WTSIZIF1(76C8B99AE989)	-0.492	-0.406	-0.047	-18.982	32.043	-19.653	3.57	-5.86	-166.81	3.600	-64.700	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.774	WTSIZIF1(76C8B99AE989)	-0.434	-0.334	-0.083	-21.362	38.452	-34.973	3.47	-5.67	-166.88	3.600	-64.700	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.774	WTSIZIF1(76C8B99AE989)	-0.357	-0.266	-0.104	-22.339	45.532	-48.950	3.38	-5.44	-167.08	3.600	-64.700	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.774	WTSIZIF1(76C8B99AE989)	-0.277	-0.196	-0.110	-21.790	52.124	-60.730	3.29	-5.17	-167.35	3.600	-64.700	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.804	WTSIZIF1(76C8B99AE989)	-0.167	-0.133	-0.096	-20.447	58.350	-71.777	3.21	-4.88	-167.67	3.600	-64.700	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.804	WTSIZIF1(76C8B99AE989)	-0.025	-0.086	-0.055	-19.531	64.209	-80.322	3.14	-4.54	-167.97	3.600	-64.700	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.804	WTSIZIF1(76C8B99AE989)	0.120	-0.048	-0.002	-19.287	69.031	-83.862	3.07	-4.19	-168.37	3.600	-64.700	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.804	WTSIZIF1(76C8B99AE989)	0.243	0.000	0.041	-18.921	72.998	-80.444	2.99	-3.80	-168.78	3.600	-64.700	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.804	WTSIZIF1(76C8B99AE989)	0.332	0.047	0.054	-16.052	76.172	-68.848	2.92	-3.41	-169.13	3.600	-64.700	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.804	WTSIZIF1(76C8B99AE989)	0.383	0.049	0.062	-12.024	78.308	-51.208	2.86	-3.00	-169.32	3.600	-64.700	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.804	WTSIZIF1(76C8B99AE989)	0.421	0.007	0.093	-10.437	79.773	-31.738	2.82	-2.60	-169.50	3.600	-64.700	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.804	WTSIZIF1(76C8B99AE989)	0.466	-0.036	0.138	-12.878	80.627	-11.902	2.76	-2.19	-169.61	3.600	-64.700	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.863	WTSIZIF1(76C8B99AE989)	0.484	-0.066	0.162	-17.273	80.811	11.169	2.69	-1.79	-169.57	3.600	-64.700	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.863	WTSIZIF1(76C8B99AE989)	0.449	-0.068	0.137	-18.738	79.590	37.292	2.59	-1.39	-169.34	3.600	-64.700	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.863	WTSIZIF1(76C8B99AE989)	0.362	-0.125	0.103	-17.944	77.087	62.317	2.49	-1.02	-169.05	3.600	-64.700	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.863	WTSIZIF1(76C8B99AE989)	0.293	-0.257	0.107	-19.226	73.547	78.918	2.40	-0.66	-168.72	3.600	-64.700	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.863	WTSIZIF1(76C8B99AE989)	0.346	-0.374	0.144	-24.719	68.237	81.726	2.29	-0.33	-168.29	3.600	-64.700	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.863	WTSIZIF1(76C8B99AE989)	0.486	-0.407	0.196	-32.471	59.753	75.317	2.14	-0.03	-167.79	3.600	-64.700	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.863	WTSIZIF1(76C8B99AE989)	0.575	-0.334	0.229	-39.124	47.485	66.528	1.96	0.22	-167.44	3.600	-64.700	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.864	WTSIZIF1(76C8B99AE989)	0.604	-0.170	0.233	-41.748	33.020	53.284	1.76	0.40	-167.20	3.600	-64.700	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.891	WTSIZIF1(76C8B99AE989)	0.574	-0.032	0.230	-41.443	18.616	38.635	1.55	0.52	-166.97	3.600	-64.700	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.891	WTSIZIF1(76C8B99AE989)	0.595	0.054	0.252	-41.504	3.662	21.057	1.35	0.56	-166.72	3.600	-64.700	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.891	WTSIZIF1(76C8B99AE989)	0.708	0.172	0.267	-41.260	-13.733	3.418	1.14	0.53	-166.67	3.600	-64.700	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.891	WTSIZIF1(76C8B99AE989)	0.861	0.306	0.236	-35.767	-35.156	-9.216	0.95	0.40	-166.77	3.600	-64.700	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.891	WTSIZIF1(76C8B99AE989)	1.023	0.354	0.268	-26.794	-61.035	-14.343	0.80	0.14	-166.84	3.600	-64.700	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.891	WTSIZIF1(76C8B99AE989)	1.178	0.317	0.438	-23.071	-91.614	-16.052	0.67	-0.25	-166.81	3.600	-64.700	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.891	WTSIZIF1(76C8B99AE989)	1.222	0.314	0.641	-26.550	-127.136	-19.043	0.55	-0.81	-166.91	3.600	-64.700	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.892	WTSIZIF1(76C8B99AE989)	1.071	0.344	0.752	-30.518	-166.687	-26.245	0.41	-1.56	-167.08	3.600	-64.700	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.921	WTSIZIF1(76C8B99AE989)	0.814	0.359	0.812	-33.630	-204.163	-37.170	0.25	-2.51	-167.26	3.600	-64.700	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.922	WTSIZIF1(76C8B99AE989)	0.486	0.355	0.861	-38.574	-231.812	-48.157	0.07	-3.62	-167.37	3.600	-64.700	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.922	WTSIZIF1(76C8B99AE989)	0.178	0.371	0.831	-42.542	-246.277	-62.561	-0.12	-4.83	-167.66	3.600	-64.700	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.922	WTSIZIF1(76C8B99AE989)	-0.056	0.252	0.697	-40.894	-247.375	-75.256	-0.29	-6.07	-168.01	3.600	-64.700	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.922	WTSIZIF1(76C8B99AE989)	0.245	0.101	0.525	-34.546	-237.793	-80.872	-0.43	-7.28	-168.41	3.600	-64.700	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.922	WTSIZIF1(76C8B99AE989)	3.388	-0.154	0.352	-32.227	-221.252	-85.144	-0.55	-8.43	-168.71	3.600	-64.700	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.922	WTSIZIF1(76C8B99AE989)	6.758	-1.523	0.182	-43.823	-223.999	-73.364	-0.70	-9.52	-169.14	3.600	-64.700	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.922	WTSIZIF1(76C8B99AE989)	10.982	1.339	-0.448	61.401	-318.542	-13.855	-0.60	-10.87	-169.19	3.600	-64.700	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.981	WTSIZIF1(76C8B99AE989)	9.522	-3.117	2.048	93.994	-482.727	82.886	-0.36	-12.96	-169.30	3.600	-64.700	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.981	WTSIZIF1(76C8B99AE989)	-2.553	2.144	4.467	161.438	-598.999	365.051	0.19	-15.88	-167.70	3.600	-64.700	218.447	null	null	null	null	null	null	-0.11298	0.06525	0.01480	0.99130	29.0	10080.1.21	50
2025-8-11 23:38:59.981	WTSIZIF1(76C8B99AE989)	-7.021	0.977	7.917	156.433	-234.619	275.940	0.32	-17.90	-165.79	3.600	-64.700	218.447	null	null	null	null	null	null	-0.12302	0.14890	0.02380	0.98083	29.0	10080.1.21	50
2025-8-11 23:38:59.981	WTSIZIF1(76C8B99AE989)	-8.063	3.560	6.585	81.421	-59.631	140.991	0.70	-18.48	-164.76	3.600	-64.700	218.447	null	null	null	null	null	null	-0.12302	0.14890	0.02380	0.98083	29.0	10080.1.21	50
2025-8-11 23:38:59.981	WTSIZIF1(76C8B99AE989)	-8.106	2.661	5.636	-88.989	7.263	-12.085	0.48	-18.53	-164.50	3.600	-64.700	218.447	null	null	null	null	null	null	-0.12302	0.14890	0.02380	0.98083	29.0	10080.1.21	50
2025-8-11 23:38:59.981	WTSIZIF1(76C8B99AE989)	-4.353	-0.430	3.496	-130.737	-48.279	-152.771	0.04	-18.65	-164.98	3.600	-64.700	218.447	null	null	null	null	null	null	-0.12302	0.14890	0.02380	0.98083	29.0	10080.1.21	50
2025-8-11 23:38:59.981	WTSIZIF1(76C8B99AE989)	-1.539	0.745	1.262	-160.706	-62.683	-98.328	-0.46	-18.95	-165.70	3.600	-64.700	218.447	null	null	null	null	null	null	-0.12302	0.14890	0.02380	0.98083	29.0	10080.1.21	50
2025-8-11 23:38:59.981	WTSIZIF1(76C8B99AE989)	0.538	2.289	-1.159	-95.520	-85.815	9.644	-1.12	-19.31	-165.72	3.600	-64.700	218.447	null	null	null	null	null	null	-0.12302	0.14890	0.02380	0.98083	29.0	10080.1.21	50
2025-8-11 23:39:0.11	WTSIZIF1(76C8B99AE989)	1.114	3.128	-2.278	174.377	-204.407	11.719	-0.88	-20.06	-165.57	3.600	-64.700	218.447	null	null	null	null	null	null	-0.12302	0.14890	0.02380	0.98083	29.0	10080.1.21	50
2025-8-11 23:39:0.12	WTSIZIF1(76C8B99AE989)	1.009	3.143	0.229	382.935	-338.440	-148.743	0.91	-21.51	-165.99	3.600	-64.700	218.447	null	null	null	null	null	null	-0.12302	0.14890	0.02380	0.98083	29.0	10080.1.21	50
2025-8-11 23:39:0.12	WTSIZIF1(76C8B99AE989)	-0.587	0.422	7.804	282.410	-440.918	-237.549	2.99	-23.41	-167.13	3.600	-64.700	218.447	null	null	null	null	null	null	-0.12302	0.14890	0.02380	0.98083	29.0	10080.1.21	50
2025-8-11 23:39:0.12	WTSIZIF1(76C8B99AE989)	-0.174	-0.577	13.899	51.453	-383.423	-479.553	4.84	-25.61	-169.18	3.600	-64.700	218.447	null	null	null	null	null	null	-0.12302	0.14890	0.02380	0.98083	29.0	10080.1.21	50
2025-8-11 23:39:0.12	WTSIZIF1(76C8B99AE989)	-0.683	0.693	14.570	-335.205	-85.999	-303.345	4.86	-26.35	-171.67	3.600	-64.700	218.447	null	null	null	null	null	null	-0.12302	0.14890	0.02380	0.98083	29.0	10080.1.21	50
2025-8-11 23:39:0.12	WTSIZIF1(76C8B99AE989)	1.958	-2.495	5.815	-281.311	144.958	-74.036	3.58	-25.98	-172.44	3.600	-64.700	218.447	null	null	null	null	null	null	-0.12302	0.14890	0.02380	0.98083	29.0	10080.1.21	50
2025-8-11 23:39:0.12	WTSIZIF1(76C8B99AE989)	4.714	-0.402	-0.489	-128.052	176.880	-69.641	2.70	-25.01	-172.72	3.600	-64.700	218.447	null	null	null	null	null	null	-0.12302	0.14890	0.02380	0.98083	29.0	10080.1.21	50
2025-8-11 23:39:0.12	WTSIZIF1(76C8B99AE989)	3.090	-0.776	-3.154	59.814	-38.574	69.763	2.69	-24.76	-172.61	3.600	-64.700	218.447	null	null	null	null	null	null	-0.12302	0.14890	0.02380	0.98083	29.0	10080.1.21	50
2025-8-11 23:39:0.40	WTSIZIF1(76C8B99AE989)	-0.242	-0.693	-0.367	36.987	-191.162	146.118	2.71	-25.48	-171.88	3.600	-64.700	218.447	null	null	null	null	null	null	-0.12302	0.14890	0.02380	0.98083	29.0	10080.1.21	50
2025-8-11 23:39:0.41	WTSIZIF1(76C8B99AE989)	-0.972	0.086	1.014	-53.101	-259.216	23.193	2.44	-26.71	-171.57	3.600	-64.700	218.447	null	null	null	null	null	null	-0.12302	0.14890	0.02380	0.98083	29.0	10080.1.21	50
2025-8-11 23:39:0.41	WTSIZIF1(76C8B99AE989)	-0.750	-1.271	0.546	-2.380	-186.218	-8.850	2.31	-27.82	-171.61	3.600	-64.700	218.447	null	null	null	null	null	null	-0.12302	0.14890	0.02380	0.98083	29.0	10080.1.21	50
2025-8-11 23:39:0.41	WTSIZIF1(76C8B99AE989)	-0.151	-0.886	1.110	19.592	-82.397	-50.537	2.50	-28.43	-171.70	3.600	-64.700	218.447	null	null	null	null	null	null	-0.12302	0.14890	0.02380	0.98083	29.0	10080.1.21	50
2025-8-11 23:39:0.41	WTSIZIF1(76C8B99AE989)	0.770	-1.167	1.374	-13.184	-19.592	-74.097	2.70	-28.61	-172.10	3.600	-64.700	218.447	null	null	null	null	null	null	-0.12302	0.14890	0.02380	0.98083	29.0	10080.1.21	50
2025-8-11 23:39:0.41	WTSIZIF1(76C8B99AE989)	1.994	-0.966	-0.133	-38.635	-17.212	-71.655	2.75	-28.65	-172.52	3.600	-64.700	218.447	null	null	null	null	null	null	-0.12302	0.14890	0.02380	0.98083	29.0	10080.1.21	50
2025-8-11 23:39:0.41	WTSIZIF1(76C8B99AE989)	2.024	-0.692	-2.210	-29.663	-37.048	-47.180	2.72	-28.78	-172.86	3.600	-64.700	218.447	null	null	null	null	null	null	-0.12302	0.14890	0.02380	0.98083	29.0	10080.1.21	50
2025-8-11 23:39:0.41	WTSIZIF1(76C8B99AE989)	0.909	-1.012	-3.268	6.287	-46.570	-9.460	2.75	-29.00	-172.88	3.600	-64.700	218.447	null	null	null	null	null	null	-0.12302	0.14890	0.02380	0.98083	29.0	10080.1.21	50
2025-8-11 23:39:0.102	WTSIZIF1(76C8B99AE989)	0.605	-0.396	-2.756	2.075	-40.649	-22.156	2.83	-29.22	-172.96	3.600	-64.700	218.447	null	null	null	null	null	null	-0.12302	0.14890	0.02380	0.98083	29.0	10080.1.21	50
2025-8-11 23:39:0.102	WTSIZIF1(76C8B99AE989)	0.841	0.112	-2.484	-13.489	-31.494	-53.955	2.90	-29.38	-173.18	3.600	-64.700	218.447	null	null	null	null	null	null	-0.12302	0.14890	0.02380	0.98083	29.0	10080.1.21	50
2025-8-11 23:39:0.102	WTSIZIF1(76C8B99AE989)	0.818	0.447	-2.533	13.123	-33.691	-63.293	3.08	-29.52	-173.53	3.600	-64.700	218.447	null	null	null	null	null	null	-0.12302	0.14890	0.02380	0.98083	29.0	10080.1.21	50
2025-8-11 23:39:0.102	WTSIZIF1(76C8B99AE989)	0.719	0.815	-1.811	27.222	-31.799	-61.218	3.38	-29.67	-173.77	3.600	-64.700	218.447	null	null	null	null	null	null	-0.12302	0.14890	0.02380	0.98083	29.0	10080.1.21	50
2025-8-11 23:39:0.103	WTSIZIF1(76C8B99AE989)	0.668	1.358	-1.213	34.607	-22.339	-51.697	3.69	-29.78	-174.09	3.600	-64.700	218.447	null	null	null	null	null	null	-0.12302	0.14890	0.02380	0.98083	29.0	10080.1.21	50
2025-8-11 23:39:0.103	WTSIZIF1(76C8B99AE989)	0.652	2.021	-0.886	51.392	-11.169	-41.870	4.04	-29.85	-174.30	3.600	-64.700	218.447	null	null	null	null	null	null	-0.12302	0.14890	0.02380	0.98083	29.0	10080.1.21	50
2025-8-11 23:39:0.103	WTSIZIF1(76C8B99AE989)	0.735	2.304	-0.556	70.374	5.005	-26.672	4.45	-29.84	-174.49	3.600	-64.700	218.447	null	null	null	null	null	null	-0.12302	0.14890	0.02380	0.98083	29.0	10080.1.21	50
2025-8-11 23:39:0.103	WTSIZIF1(76C8B99AE989)	0.967	2.359	-0.293	88.257	26.245	-4.456	4.89	-29.75	-174.44	3.600	-64.700	218.447	null	null	null	null	null	null	-0.12302	0.14890	0.02380	0.98083	29.0	10080.1.21	50
2025-8-11 23:39:0.131	WTSIZIF1(76C8B99AE989)	1.193	2.104	-0.118	106.934	45.105	28.015	5.34	-29.57	-174.33	3.600	-64.700	218.447	null	null	null	null	null	null	-0.12302	0.14890	0.02380	0.98083	29.0	10080.1.21	50
2025-8-11 23:39:0.131	WTSIZIF1(76C8B99AE989)	1.194	1.615	0.125	120.239	56.030	68.481	5.77	-29.34	-173.95	3.600	-64.700	218.447	null	null	null	null	null	null	-0.12302	0.14890	0.02380	0.98083	29.0	10080.1.21	50
2025-8-11 23:39:0.132	WTSIZIF1(76C8B99AE989)	0.916	1.102	0.508	121.765	61.707	107.483	6.11	-29.10	-173.39	3.600	-64.700	218.447	null	null	null	null	null	null	-0.12302	0.14890	0.02380	0.98083	29.0	10080.1.21	50
2025-8-11 23:39:0.132	WTSIZIF1(76C8B99AE989)	0.529	0.618	0.909	114.746	66.223	134.949	6.34	-28.85	-172.52	3.600	-64.700	218.447	null	null	null	null	null	null	-0.12302	0.14890	0.02380	0.98083	29.0	10080.1.21	50
2025-8-11 23:39:0.132	WTSIZIF1(76C8B99AE989)	0.989	-0.064	1.238	115.967	54.504	143.066	6.52	-28.62	-171.68	3.600	-64.700	218.447	null	null	null	null	null	null	-0.12302	0.14890	0.02380	0.98083	29.0	10080.1.21	50
2025-8-11 23:39:0.132	WTSIZIF1(76C8B99AE989)	1.366	-1.814	2.422	112.671	-30.884	127.197	6.75	-28.65	-170.85	3.600	-64.700	218.447	null	null	null	null	null	null	-0.12302	0.14890	0.02380	0.98083	29.0	10080.1.21	50
2025-8-11 23:39:0.132	WTSIZIF1(76C8B99AE989)	-1.486	-3.828	6.276	81.482	-177.917	106.262	6.95	-29.31	-170.32	-15.700	-71.347	218.447	null	null	null	null	null	null	-0.12302	0.14890	0.02380	0.98083	29.0	10080.1.21	50
2025-8-11 23:39:0.132	WTSIZIF1(76C8B99AE989)	-2.038	-2.434	12.105	-50.293	-94.360	29.114	6.93	-30.17	-169.88	-15.700	-71.347	218.447	null	null	null	null	null	null	-0.12302	0.14890	0.02380	0.98083	29.0	10080.1.21	50
2025-8-11 23:39:0.163	WTSIZIF1(76C8B99AE989)	-0.344	-0.221	8.619	-176.636	171.082	-68.542	6.31	-29.77	-170.09	-15.700	-71.347	218.447	null	null	null	null	null	null	-0.12302	0.14890	0.02380	0.98083	29.0	10080.1.21	50
2025-8-11 23:39:0.163	WTSIZIF1(76C8B99AE989)	0.895	-0.149	2.542	-164.917	229.065	-79.895	5.55	-28.62	-170.35	-15.700	-71.347	218.447	null	null	null	null	null	null	-0.12302	0.14890	0.02380	0.98083	29.0	10080.1.21	50
2025-8-11 23:39:0.163	WTSIZIF1(76C8B99AE989)	0.897	0.598	-1.163	-101.685	131.958	-109.436	5.15	-27.69	-170.84	-15.700	-71.347	218.447	null	null	null	null	null	null	-0.12302	0.14890	0.02380	0.98083	29.0	10080.1.21	50
2025-8-11 23:39:0.163	WTSIZIF1(76C8B99AE989)	0.759	0.274	-2.225	-58.960	15.198	-56.030	4.96	-27.36	-171.13	-15.700	-71.347	218.447	null	null	null	null	null	null	-0.12302	0.14890	0.02380	0.98083	29.0	10080.1.21	50
2025-8-11 23:39:0.163	WTSIZIF1(76C8B99AE989)	0.834	0.689	-1.940	-37.964	-52.673	-55.298	4.87	-27.49	-171.43	-15.700	-71.347	218.447	null	null	null	null	null	null	-0.12302	0.14890	0.02380	0.98083	29.0	10080.1.21	50
2025-8-11 23:39:0.163	WTSIZIF1(76C8B99AE989)	0.428	0.489	-1.248	-21.790	-47.241	-58.228	4.89	-27.73	-171.76	-15.700	-71.347	218.447	null	null	null	null	null	null	-0.12302	0.14890	0.02380	0.98083	29.0	10080.1.21	50
2025-8-11 23:39:0.163	WTSIZIF1(76C8B99AE989)	0.273	0.620	-0.615	-13.306	-17.944	-66.406	4.98	-27.85	-172.12	-15.700	-71.347	218.447	null	null	null	null	null	null	-0.12302	0.14890	0.02380	0.98083	29.0	10080.1.21	50
2025-8-11 23:39:0.163	WTSIZIF1(76C8B99AE989)	0.487	0.780	-0.482	-3.906	7.568	-84.351	5.13	-27.82	-172.44	-15.700	-71.347	218.447	null	null	null	null	null	null	-0.12302	0.14890	0.02380	0.98083	29.0	10080.1.21	50
2025-8-11 23:39:0.224	WTSIZIF1(76C8B99AE989)	0.813	0.866	-0.644	24.292	16.541	-87.097	5.41	-27.71	-172.92	-15.700	-71.347	218.447	null	null	null	null	null	null	-0.12302	0.14890	0.02380	0.98083	29.0	10080.1.21	50
2025-8-11 23:39:0.224	WTSIZIF1(76C8B99AE989)	1.118	0.876	-0.226	48.035	11.658	-74.585	5.82	-27.60	-173.33	-15.700	-71.347	218.447	null	null	null	null	null	null	-0.12302	0.14890	0.02380	0.98083	29.0	10080.1.21	50
2025-8-11 23:39:0.224	WTSIZIF1(76C8B99AE989)	1.219	0.622	0.695	50.232	0.854	-46.692	6.22	-27.54	-173.65	-15.700	-71.347	218.447	null	null	null	null	null	null	-0.12302	0.14890	0.02380	0.98083	29.0	10080.1.21	50
2025-8-11 23:39:0.224	WTSIZIF1(76C8B99AE989)	0.895	0.164	1.682	36.377	-7.813	-4.028	6.49	-27.55	-173.66	-15.700	-71.347	218.447	null	null	null	null	null	null	-0.12302	0.14890	0.02380	0.98083	29.0	10080.1.21	50
2025-8-11 23:39:0.224	WTSIZIF1(76C8B99AE989)	0.331	-0.176	2.493	6.958	-2.625	33.997	6.54	-27.60	-173.55	-15.700	-71.347	218.447	null	null	null	null	null	null	-0.12302	0.14890	0.02380	0.98083	29.0	10080.1.21	50
2025-8-11 23:39:0.224	WTSIZIF1(76C8B99AE989)	0.284	-0.253	2.761	-28.564	22.949	40.100	6.36	-27.56	-173.29	-15.700	-71.347	218.447	null	null	null	null	null	null	-0.12302	0.14890	0.02380	0.98083	29.0	10080.1.21	50
2025-8-11 23:39:0.224	WTSIZIF1(76C8B99AE989)	0.603	-0.443	2.282	-49.500	57.068	29.419	6.05	-27.37	-173.07	-15.700	-71.347	218.447	null	null	null	null	null	null	-0.12302	0.14890	0.02380	0.98083	29.0	10080.1.21	50
2025-8-11 23:39:0.224	WTSIZIF1(76C8B99AE989)	0.692	-0.510	1.485	-51.941	72.693	22.766	5.71	-27.04	-172.78	-15.700	-71.347	218.447	null	null	null	null	null	null	-0.12302	0.14890	0.02380	0.98083	29.0	10080.1.21	50
2025-8-11 23:39:0.251	WTSIZIF1(76C8B99AE989)	0.513	-0.388	0.937	-50.537	65.186	21.118	5.39	-26.70	-172.62	-15.700	-71.347	218.447	null	null	null	null	null	null	-0.12302	0.14890	0.02380	0.98083	29.0	10080.1.21	50
2025-8-11 23:39:0.251	WTSIZIF1(76C8B99AE989)	0.281	-0.216	0.636	-49.988	47.302	23.376	5.07	-26.44	-172.45	-15.700	-71.347	218.447	null	null	null	null	null	null	-0.12302	0.14890	0.02380	0.98083	29.0	10080.1.21	50
2025-8-11 23:39:0.251	WTSIZIF1(76C8B99AE989)	0.104	0.061	0.465	-45.227	30.029	18.921	4.77	-26.27	-172.31	-15.700	-71.347	218.447	null	null	null	null	null	null	-0.12302	0.14890	0.02380	0.98083	29.0	10080.1.21	50
2025-8-11 23:39:0.251	WTSIZIF1(76C8B99AE989)	0.034	0.240	0.430	-32.410	18.799	9.521	4.54	-26.16	-172.11	-15.700	-71.347	218.447	null	null	null	null	null	null	-0.12302	0.14890	0.02380	0.98083	29.0	10080.1.21	50
2025-8-11 23:39:0.251	WTSIZIF1(76C8B99AE989)	0.084	0.339	0.601	-17.151	13.306	-2.808	4.42	-26.09	-172.09	-15.700	-71.347	218.447	null	null	null	null	null	null	-0.12302	0.14890	0.02380	0.98083	29.0	10080.1.21	50
